Time,Boom Cmd,Stick Cmd,Bucket Cmd,Swing Cmd,Boom Ctrl,Stick Ctrl,Bucket Ctrl,Swing Ctrl,Boom Blended,Stick Blended,Bucket Blended,Swing Blended,Boom Ms,Stick Ms,Bucket Ms,Swing Ms,SG0,SG1,SG2,SG3,SG4,SG5,Subgoal,Alpha
0.130448102951,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.16432595253,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.200042009354,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.23105096817,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.262828111649,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.294371128082,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.325740098953,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.357172966003,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.388515949249,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.421715021133,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.454097986221,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.485694169998,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.516584157944,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.551666975021,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.584227085114,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.616894960403,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.648578166962,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.680160999298,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.711508989334,0.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.743294000626,0.312408447266,0.0,-0.0,-0.0,0.969120698925,0.675968555255,-0.0390348566218,1.0,0.578281549815,0.273669109351,-0.0158034487881,0.0,7.03668609249,5.01736152616,3.99899743164,0.0,0.141119964256,0.0,0.853641094571,0.0,0.0,0.0,2,0.404854792761
0.775573968887,0.387512207031,0.0,-0.0,-0.0,1.0,0.690438148098,-0.0414806547572,1.0,0.634507339304,0.278429813089,-0.01672771266,0.0,7.07763865144,5.03533202489,3.9979177867,0.0,0.140551719425,0.0,0.852449046873,0.0,0.0,0.0,2,0.403265395831
0.807243108749,0.461364746094,0.0,-0.0,-0.0,1.0,0.702197232218,-0.0437414118157,1.0,0.677279989218,0.281480064693,-0.0175340130418,0.0,7.12037621652,5.05309391477,3.99681135947,0.0,0.139721182142,0.0,0.850642097168,0.0,0.0,0.0,2,0.400856129557
0.838755130768,0.534729003906,0.0,-0.0,-0.0,1.0,0.712493040628,-0.0458647438601,1.0,0.719635158166,0.283156158853,-0.0182273846307,0.0,7.16578234989,5.07095994892,3.99566128356,0.0,0.138582696197,0.0,0.848062025914,0.0,0.0,0.0,2,0.397416034553
0.87028503418,0.606994628906,0.0,-0.0,-0.0,1.0,0.720846029213,-0.0478294196383,1.0,0.761217761197,0.282874333792,-0.0187692165422,0.0,7.21373014832,5.08877771702,3.99447904287,0.0,0.137001759421,0.0,0.84431493238,0.0,0.0,0.0,2,0.39241990984
0.902142047882,0.673522949219,0.0,-0.0,-0.0,1.0,0.727489640072,-0.0496437065643,1.0,0.799287837166,0.280242218702,-0.019123657171,0.0,7.26451230942,5.10658269894,3.99326403547,0.0,0.134833025208,0.0,0.838913618077,0.0,0.0,0.0,2,0.385218157435
0.933568954468,0.726379394531,0.0,-0.0,-0.0,1.0,0.732371931987,-0.0513037260375,1.0,0.828946203273,0.274529952697,-0.0192312251017,0.0,7.31663292174,5.12384397498,3.99205485781,0.0,0.131877069287,0.0,0.83113784203,0.0,0.0,0.0,2,0.37485045604
0.965165138245,0.766662597656,0.0,-0.0,-0.0,0.964385895464,0.736343655138,-0.0528486574908,1.0,0.837952023879,0.265489789314,-0.0190546612914,0.0,7.36954793433,5.14060912996,3.99085159365,0.0,0.128035455218,0.0,0.820413604566,0.0,0.0,0.0,2,0.360551472755
0.996348142624,0.787780761719,0.0,-0.0,-0.0,0.911470882878,0.739383044381,-0.0542791760201,1.0,0.830010924664,0.252439452324,-0.0185319443977,0.0,7.4212811363,5.15634326162,3.98969652834,0.0,0.123210380833,0.0,0.806064283164,0.0,0.0,0.0,2,0.341419044218
1.02750611305,0.793518066406,0.0,-0.0,-0.0,0.859737680905,0.742395555423,-0.0556423868777,1.0,0.814537249825,0.235648432368,-0.017661799219,0.0,7.4719943484,5.17101476858,3.98859690206,0.0,0.117541316281,0.0,0.788062206845,0.0,0.0,0.0,2,0.317416275794
1.05878806114,0.793518066406,0.0,-0.0,-0.0,0.809024468809,0.745534852827,-0.0569510741279,1.0,0.797985651136,0.214797735649,-0.0164083030043,0.0,7.52184942613,5.18443450589,3.98757177432,0.0,0.111067359648,0.0,0.766084199318,0.0,0.0,0.0,2,0.288112265758
1.09029912949,0.793518066406,0.0,-0.0,-0.0,0.759169391074,0.74920983099,-0.0582317471561,1.0,0.784820410632,0.18971238772,-0.0147452467081,0.0,7.57123339363,5.19637195076,3.98664394577,0.0,0.103865278284,0.0,0.739912471653,0.0,0.0,0.0,2,0.253216628871
1.12144112587,0.793518066406,0.0,-0.0,-0.0,0.709785423575,0.739162594409,-0.0595169365119,1.0,0.775732838055,0.157001798647,-0.0126416923056,0.0,7.6195705862,5.20615499178,3.98585622107,0.0,0.0960083252025,0.0,0.709303717309,0.0,0.0,0.0,2,0.212404956412
1.15270900726,0.793518066406,0.0,-0.0,-0.0,0.661448231002,0.724488032879,-0.0608634572508,1.0,0.793518066406,0.0,0.0,0.0,7.66915297885,5.20615499178,3.98585622107,0.0,0.087757607328,0.0,0.67480157972,0.0,0.0,0.0,2,0
1.18436312675,0.793273925781,0.0,-0.0,-0.0,0.611865838356,0.724488032879,-0.0629977026875,1.0,0.793273925781,0.0,0.0,0.0,7.71932117564,5.20615499178,3.98585622107,0.0,0.0788981385667,0.0,0.6349338324,0.0,0.0,0.0,2,0
1.21577310562,0.791931152344,0.0,-0.0,-0.0,0.561697641568,0.724488032879,-0.0651319481242,1.0,0.791931152344,0.0,0.0,0.0,7.76900530614,5.20615499178,3.98585622107,0.0,0.0697412377976,0.0,0.590425155806,0.0,0.0,0.0,2,0
1.24796104431,0.791931152344,0.0,-0.0,-0.0,0.512013511069,0.724488032879,-0.0672661935609,1.0,0.791931152344,0.0,0.0,0.0,7.81992501647,5.20615499178,3.98585622107,0.0,0.060711459469,0.0,0.542899268512,0.0,0.0,0.0,2,0
1.28015708923,0.791687011719,0.0,-0.0,-0.0,0.461093800731,0.724488032879,-0.0694004389977,1.0,0.791687011719,0.0,0.0,0.0,7.87074975281,5.20615499178,3.98585622107,0.0,0.0517334757489,0.0,0.491575856307,0.0,0.0,0.0,2,0
1.31272697449,0.791687011719,0.0,-0.0,-0.0,0.410269064398,0.724488032879,-0.0715346844344,1.0,0.791687011719,0.0,0.0,0.0,7.92231553299,5.20615499178,3.98585622107,0.0,0.0432693602407,0.0,0.438842410737,0.0,0.0,0.0,2,0
1.34446501732,0.791687011719,0.0,-0.0,-0.0,0.354573612631,0.724488032879,-0.0736689298711,1.0,0.791687011719,0.0,0.0,0.0,7.97251021217,5.20615499178,3.98585622107,0.0,0.0353763461025,0.0,0.385083733922,0.0,0.0,0.0,2,0
1.37605309486,0.791687011719,0.0,-0.0,-0.0,0.295229793957,0.724488032879,-0.0758031753078,1.0,0.791687011719,0.0,0.0,0.0,8.02254029883,5.20615499178,3.98585622107,0.0,0.0284967528406,0.0,0.333757805566,0.0,0.0,0.0,2,0
1.41021108627,0.791687011719,0.0,-0.0,-0.0,0.23104755914,0.724488032879,-0.0779374207445,1.0,0.791687011719,0.0,0.0,0.0,8.07648738551,5.20615499178,3.98585622107,0.0,0.0225048590543,0.0,0.284738209139,0.0,0.0,0.0,2,0
1.44150304794,0.791687011719,0.0,-0.0,-0.0,0.157553615631,0.724488032879,-0.0800716661812,1.0,0.791687011719,0.0,0.0,0.0,8.1260437024,5.20615499178,3.98585622107,0.0,0.0170385781169,0.0,0.235411822474,0.0,0.0,0.0,2,0
1.47320604324,0.791687011719,0.0,-0.0,-0.0,0.0834948102163,0.724488032879,-0.0822059116179,1.0,0.791687011719,0.0,0.0,0.0,8.17622214883,5.20615499178,3.98585622107,0.0,0.012903145457,0.0,0.194148572268,0.0,0.0,0.0,2,0
1.50438904762,0.791687011719,0.0,-0.0,-0.0,0.00379603062523,0.724488032879,-0.0843401570547,1.0,0.791687011719,0.0,0.0,0.0,8.22555535981,5.20615499178,3.98585622107,0.0,0.00951927502065,0.0,0.156866127695,0.0,0.0,0.0,2,0
1.53887104988,0.791687011719,0.0,-0.0,-0.0,-0.0799908346112,0.724488032879,-0.0864744024914,1.0,0.791687011719,0.0,0.0,0.0,8.28010909828,5.20615499178,3.98585622107,0.0,0.00689737341519,0.0,0.124896464909,0.0,0.0,0.0,2,0
1.57010602951,0.791687011719,0.0,-0.0,-0.0,-0.174453601194,0.724488032879,-0.0886086479281,1.0,0.791687011719,0.0,0.0,0.0,8.32953253314,5.20615499178,3.98585622107,0.0,0.00469568670278,0.0,0.0949905492523,0.0,0.0,0.0,2,0
1.60195302963,0.791687011719,0.0,-0.0,-0.0,-0.268728407646,0.724488032879,-0.0907428933648,1.0,0.791687011719,0.0,0.0,0.0,8.37990426253,5.20615499178,3.98585622107,0.0,0.00322425472361,0.0,0.072646998554,0.0,0.0,0.0,2,0
1.63325595856,0.791687011719,0.0,-0.0,-0.0,-0.368988681569,0.724488032879,-0.0928771388015,1.0,0.791687011719,0.0,0.0,0.0,8.4294198088,5.20615499178,3.98585622107,0.0,0.00213261611302,0.0,0.0541621358616,0.0,0.0,0.0,2,0
1.6649210453,0.791687011719,0.0,-0.0,-0.0,-0.473344326999,0.724488032879,-0.0950113842382,1.0,0.791687011719,0.0,0.0,0.0,8.47951935652,5.20615499178,3.98585622107,0.0,0.00137168682836,0.0,0.0397550506033,0.0,0.0,0.0,2,0
1.69643807411,0.791687011719,0.0,-0.0,-0.0,-0.58329392865,0.724488032879,-0.0971456296749,1.0,0.791687011719,0.0,0.0,0.0,8.52939089075,5.20615499178,3.98585622107,0.0,0.000838893546009,0.0,0.0284536573867,0.0,0.0,0.0,2,0
1.72888612747,0.791687011719,0.0,-0.0,-0.0,-0.69800267023,0.724488032879,-0.0992798751116,1.0,0.791687011719,0.0,0.0,0.0,8.58062257831,5.20615499178,3.98585622107,0.0,0.000481686001538,0.0,0.0199402736814,0.0,0.0,0.0,2,0
1.7606241703,0.791687011719,0.0,-0.0,-0.0,-0.819194733909,0.724488032879,-0.101414120548,1.0,0.791687011719,0.0,0.0,0.0,8.63088369851,5.20615499178,3.98585622107,0.0,0.000241893611036,0.0,0.0134960720355,0.0,0.0,0.0,2,0
1.79225802422,0.791687011719,0.0,-0.0,-0.0,-0.944442342235,0.724488032879,-0.103548365985,1.0,0.791687011719,0.0,0.0,0.0,8.68088811477,5.20615499178,3.98585622107,0.0,9.25138697426e-05,0.0,0.0089544842308,0.0,0.0,0.0,2,0
