Time,Boom Cmd,Stick Cmd,Bucket Cmd,Swing Cmd,Boom Ms,Stick Ms,Bucket Ms,Swing Ms
43.2778627872,10.0099226227,6.9645,6.89343212891,7.4695,7.41608695652,7.964375,9.93294117647,1.47458505178
43.3293638229,10.0099226227,6.9645,6.89343212891,7.4695,7.51913043478,7.964375,9.93294117647,1.47458505178
43.3729259968,10.0099226227,6.9645,6.89343212891,7.4695,7.65652173913,7.9978125,9.93294117647,1.47458505178
43.4249618053,10.0099226227,6.9645,6.89343212891,7.4695,7.65652173913,7.964375,9.93294117647,1.47458505178
43.4797148705,10.0099226227,6.9645,6.89343212891,7.4695,7.75956521739,7.964375,9.93294117647,1.47458505178
43.5343418121,10.0099226227,6.9645,6.89343212891,7.4695,7.82826086957,7.9978125,9.93294117647,1.47458505178
43.5893089771,10.0099226227,6.9645,6.89343212891,7.4695,7.93130434783,7.9978125,9.96176470588,1.47458505178
43.6403448582,10.0099226227,6.9645,6.89343212891,7.4695,8.037,7.9978125,9.96176470588,1.47458505178
43.6992897987,10.0099226227,6.9645,6.89343212891,7.4695,8.074,7.964375,9.96176470588,1.47458505178
43.7830359936,10.0099226227,6.9645,6.89343212891,7.4695,8.185,7.964375,9.96176470588,1.47458505178
43.845263958,10.0099226227,6.9645,6.89343212891,7.4695,8.259,7.9978125,9.93294117647,1.47458505178
43.8793828487,10.0099226227,6.9645,6.89343212891,7.4695,8.296,7.9978125,9.93294117647,1.47458505178
43.9123308659,10.0099226227,6.9645,6.89343212891,7.4695,8.407,7.9978125,9.93294117647,1.47458505178
43.9707629681,10.0099226227,6.9645,6.89343212891,7.4695,8.481,7.9978125,9.93294117647,1.47458505178
44.0309779644,10.0099226227,6.9645,6.89343212891,7.4695,8.555,7.9978125,9.93294117647,1.47458505178
44.0717439651,10.0099226227,6.9645,6.89343212891,7.4695,8.629,7.964375,9.96176470588,1.47458505178
44.1235399246,10.0099226227,6.9645,6.89343212891,7.4695,8.703,7.9978125,9.93294117647,1.47458505178
44.1802558899,10.0099226227,6.9645,6.89343212891,7.4695,8.7775,7.9978125,9.96176470588,1.47458505178
44.224187851,10.0099226227,6.9645,6.89343212891,7.4695,8.89,7.9978125,9.96176470588,1.47458505178
44.2874519825,10.0099226227,6.9645,6.89343212891,7.4695,8.965,7.964375,9.96176470588,1.47458505178
44.328168869,10.0099226227,6.9645,6.89343212891,7.4695,9.0775,7.964375,9.93294117647,1.47458505178
44.3825149536,10.0099226227,6.9645,6.89579150391,7.4695,9.1525,7.964375,9.93294117647,1.47458505178
44.4389507771,9.6118163147,6.9645,7.00019384766,7.4695,9.2275,8.03125,9.93294117647,1.47458505178
44.4911408424,8.98134591675,6.9645,7.07009033203,6.78984513855,9.3025,7.9978125,9.93294117647,1.47458505178
44.5484178066,8.14992662048,6.9645,7.08483642578,5.75248532104,9.380625,7.9978125,9.96176470588,1.47360330407
44.5932078362,7.4745,7.40386436462,7.614,4.93907722473,9.5025,7.964375,9.96176470588,1.46869456555
44.6461257935,7.4745,7.41156706238,7.614,4.93907722473,9.5025,7.964375,9.93294117647,1.44611436836
44.7012758255,7.4745,7.39790098572,7.614,4.93907722473,9.5025,8.03125,9.93294117647,1.42255242345
44.7506439686,7.4745,7.39317997742,7.614,4.93907722473,9.543125,7.964375,9.93294117647,1.39113649692
44.8061189651,7.4745,7.51890788269,7.614,4.93907722473,9.5025,7.9978125,9.96176470588,1.35186658875
44.8613629341,7.4745,7.61953990173,7.614,4.93907722473,9.5025,7.964375,9.93294117647,1.30965143747
44.9177949429,7.4745,7.66333346558,7.614,4.93907722473,9.5025,7.964375,9.93294117647,1.26939978159
44.9710869789,7.4745,7.68370834351,7.614,4.93907722473,9.5025,7.964375,9.93294117647,1.22718463031
45.0284187794,7.4745,7.73986349487,7.614,4.93907722473,9.5025,7.964375,9.93294117647,1.19380520836
45.0749189854,7.4745,7.79527322388,7.614,4.93907722473,9.5025,7.9978125,9.93294117647,1.15355355249
45.1282789707,7.4745,7.82906570435,7.614,4.93907722473,9.5025,7.9978125,9.93294117647,1.11232014891
45.1838018894,7.4745,7.84198635864,7.614,4.93907722473,9.543125,7.9978125,9.93294117647,1.07305024074
45.2362008095,7.4745,7.84322872925,7.614,4.93907722473,9.543125,7.964375,9.93294117647,1.03476208028
45.2865009308,7.4745,7.84322872925,7.614,4.93907722473,9.5025,7.964375,9.93294117647,0.994510424402
45.3414349556,7.4745,7.84322872925,7.614,4.93907722473,9.5025,7.9978125,9.93294117647,0.954258768528
45.3936309814,7.4745,7.84322872925,7.614,4.93907722473,9.543125,7.9978125,9.93294117647,0.912043617245
45.4512767792,7.4745,7.84322872925,7.614,4.93907722473,9.5025,7.964375,9.96176470588,0.874737204484
45.501516819,7.4745,7.84322872925,7.614,4.93907722473,9.5025,7.964375,9.93294117647,0.833503800906
45.5573279858,7.4745,7.84322872925,7.614,4.93907722473,9.5025,7.9978125,9.93294117647,0.794233892736
45.6101438999,7.4745,7.84322872925,7.614,4.93907722473,9.5025,7.964375,9.93294117647,0.756927479974
45.6607339382,7.4745,7.84322872925,7.614,4.93907722473,9.5025,7.9978125,9.93294117647,0.718639319509
45.7135128975,7.4745,7.84322872925,7.614,4.93907722473,9.543125,8.03125,9.93294117647,0.679369411339
45.7665529251,7.4745,7.84322872925,7.614,4.93907722473,9.5025,7.964375,9.93294117647,0.629300278422
45.8351249695,7.4745,7.84322872925,7.614,4.93907722473,9.5025,7.9978125,9.93294117647,0.588066874844
45.8920788765,7.4745,7.84322872925,7.614,4.93907722473,9.5025,7.964375,9.96176470588,0.545851723561
45.9498589039,7.4745,7.84322872925,7.614,4.93907722473,9.5025,7.9978125,9.93294117647,0.5085453108
45.9989309311,7.4745,7.84322872925,7.614,4.93907722473,9.543125,7.964375,9.93294117647,0.474184141151
46.0483567715,7.4745,7.84322872925,7.614,4.93907722473,9.5025,7.9978125,9.93294117647,0.433932485277
46.1012778282,7.4745,7.84322872925,7.614,4.93907722473,9.461875,7.9978125,9.93294117647,0.396626072516
46.1519010067,7.4745,7.84322872925,7.614,4.93907722473,9.5025,7.9978125,9.90411764706,0.360301407459
46.2008008957,7.4745,7.84322872925,7.614,4.93907722473,9.5025,7.9978125,9.93294117647,0.322013246993
46.2565598488,7.4745,7.84322872925,7.614,4.93907722473,9.5025,7.9978125,9.93294117647,0.282743338823
46.3068389893,7.4745,7.84322872925,7.614,4.93907722473,9.543125,7.964375,9.93294117647,0.246418673766
46.3595249653,7.4745,7.84322872925,7.614,4.93907722473,9.5025,7.9309375,9.93294117647,0.205185270188
46.4120128155,7.4745,7.84322872925,7.614,4.93907722473,9.5025,7.964375,9.96176470588,0.162970118905
46.4669718742,7.4745,7.84322872925,7.614,4.93907722473,9.543125,7.9978125,9.93294117647,0.124681958439
46.5216739178,7.4745,7.83577450562,7.614,4.93907722473,9.5025,7.964375,9.93294117647,0.0863937979737
46.5749459267,7.4745,7.78856442261,6.60521972656,4.93907722473,9.5025,7.9978125,9.93294117647,0.0461421420996
46.6299929619,7.4745,7.61829753113,5.93250292969,5.36636166382,9.543125,7.9978125,9.96176470588,0.00687223392973
46.6826908588,7.4745,6.9645,5.19807373047,6.29583853149,9.5025,7.964375,9.96176470588,-0.0323976742401
46.7409029007,6.87080215454,6.9645,5.19807373047,7.4695,9.5025,7.964375,9.90411764706,-0.063813600776
46.7941329479,6.88194448853,6.9645,5.19807373047,7.4695,9.543125,8.03125,9.96176470588,-0.0706858347058
46.8446428776,6.88194448853,6.9645,5.19807373047,7.4695,9.5025,7.9978125,9.78882352941,-0.0706858347058
46.8946549892,6.88194448853,6.9645,5.19807373047,7.4695,9.543125,7.964375,9.64470588235,-0.0706858347058
46.9523069859,6.88968222046,6.9645,5.19807373047,7.4695,9.5025,7.9309375,9.50058823529,-0.0706858347058
47.0063989162,6.89711044312,6.9645,5.19807373047,7.4695,9.5025,7.964375,9.35647058824,-0.07166758241
47.0547218323,6.90330062866,6.9645,5.19807373047,7.4695,9.5025,7.9978125,9.24205128205,-0.07166758241
47.1091468334,6.90330062866,6.9645,5.19807373047,7.4695,9.543125,7.9978125,9.07435897436,-0.07166758241
47.1766488552,6.90330062866,6.9645,5.19807373047,7.4695,9.5025,7.964375,8.93461538462,-0.0706858347058
47.2265598774,6.90422915649,6.9645,5.19807373047,7.4695,9.5025,7.964375,8.79487179487,-0.0706858347058
47.2773718834,6.90794326782,6.9645,5.19807373047,7.4695,9.5025,7.964375,8.65512820513,-0.0706858347058
47.3203129768,6.90856228638,6.9645,5.19807373047,7.4695,9.5025,7.964375,8.57128205128,-0.0706858347058
47.3398208618,6.91475247192,6.9645,5.19807373047,7.4695,9.5025,7.9978125,8.40358974359,-0.0706858347058
47.3980488777,6.91660952759,6.9645,5.19807373047,7.4695,9.5025,7.9978125,8.26384615385,-0.0706858347058
47.4560968876,6.91908560181,6.9645,5.19807373047,7.4695,9.5025,7.9978125,8.12769230769,-0.0706858347058
47.5092079639,6.92063314819,6.9645,5.19807373047,7.4695,9.5025,7.964375,7.99692307692,-0.0706858347058
47.5620799065,6.92682333374,6.9645,5.19807373047,7.4695,9.5025,7.964375,7.86615384615,-0.0706858347058
47.6165349483,6.92837088013,6.9645,5.19807373047,7.4695,9.5025,7.9978125,7.73538461538,-0.0706858347058
47.6732130051,6.9342515564,6.9645,5.19807373047,7.4695,9.5025,7.964375,7.60461538462,-0.0706858347058
47.7273449898,6.9342515564,6.9645,5.19807373047,7.4695,9.5025,7.964375,7.47384615385,-0.0706858347058
47.7816410065,6.9342515564,6.9645,5.19807373047,7.4695,9.5025,7.964375,7.34307692308,-0.0706858347058
47.8339397907,6.93610861206,6.9645,5.19807373047,7.4695,9.5025,7.964375,7.18615384615,-0.0706858347058
47.888822794,6.93920370483,6.9645,5.19807373047,7.4695,9.5025,7.9978125,7.05806451613,-0.0706858347058
47.9600529671,6.94229879761,6.9645,5.19807373047,7.4695,9.5025,7.9978125,6.87967741935,-0.0706858347058
48.012378931,6.94663192749,6.9645,5.19807373047,7.4695,9.5025,7.9978125,6.77774193548,-0.0706858347058
48.0616397858,6.94725094604,6.9645,5.19807373047,7.4695,9.5025,7.9978125,6.65032258065,-0.0706858347058
48.1202368736,6.94756045532,6.9645,5.19807373047,7.4695,9.5025,7.9978125,6.52290322581,-0.0706858347058
48.1696128845,6.95003652954,6.9645,5.19807373047,7.4695,9.5025,7.964375,6.39548387097,-0.0706858347058
48.2203299999,6.95003652954,6.9645,5.19807373047,7.4695,9.5025,7.964375,6.268,-0.0706858347058
48.274630785,6.95251260376,6.9645,5.19807373047,7.4695,9.5025,7.9978125,6.1405,-0.0706858347058
48.3274679184,6.95436965942,6.9645,5.19807373047,7.4695,9.5025,7.964375,5.9875,-0.0706858347058
48.378816843,6.96086935425,6.9645,5.19807373047,7.4695,9.5025,8.03125,5.8855,-0.0706858347058
48.4314978123,6.96396444702,6.9645,5.19807373047,7.4695,9.5025,7.9978125,5.7835,-0.0706858347058
48.4741117954,7.4745,6.9645,5.19807373047,7.4695,9.5025,7.9978125,5.605,-0.0706858347058
48.5285489559,7.4745,6.9645,5.19807373047,7.4695,9.5025,7.9978125,5.5285,-0.0706858347058
48.5638949871,7.4745,6.9645,5.19807373047,7.4695,9.5025,7.964375,5.401,-0.0706858347058
48.6211459637,7.4745,6.9645,5.19807373047,7.4695,9.5025,7.964375,5.25553191489,-0.0706858347058
48.6773638725,7.4745,6.9645,5.19807373047,7.4695,9.5025,7.964375,5.09021276596,-0.0706858347058
48.7389349937,7.4745,6.9645,5.19807373047,7.4695,9.5025,7.9978125,4.97212765957,-0.0706858347058
48.790489912,7.4745,6.9645,5.19807373047,7.4695,9.5025,7.964375,4.83042553191,-0.0706858347058
48.8438539505,7.4745,6.9645,5.19807373047,7.4695,9.5025,7.964375,4.71234042553,-0.0706858347058
48.8952178955,7.4745,6.9645,5.19807373047,7.4695,9.5025,7.964375,4.5470212766,-0.0706858347058
48.9542658329,7.4745,6.9645,5.19807373047,7.4695,9.5025,7.964375,4.45255319149,-0.0706858347058
49.0049459934,7.4745,6.9645,5.19807373047,7.4695,9.5025,7.964375,4.28723404255,-0.0706858347058
49.0572109222,7.4745,6.9645,5.19807373047,7.4695,9.5025,7.964375,4.12888888889,-0.0706858347058
49.1129519939,7.4745,6.9645,5.19807373047,7.4695,9.543125,7.964375,3.99555555556,-0.0706858347058
49.1681749821,7.4745,6.9645,5.19807373047,7.4695,9.5025,7.9978125,3.90666666667,-0.0706858347058
49.2169518471,8.00136216736,6.9645,5.19807373047,7.4695,9.543125,7.964375,3.77333333333,-0.0706858347058
49.2716958523,8.54741390991,6.9645,5.19807373047,7.4695,9.5025,7.9978125,3.64,-0.0706858347058
49.3399269581,9.25371408081,6.9645,5.46269238281,7.4695,9.543125,7.9978125,3.51068965517,-0.0706858347058
49.3706009388,10.0099226227,6.9645,5.74080371094,7.4695,9.5025,7.9978125,3.38137931034,-0.0706858347058
49.4309477806,10.0099226227,6.9645,5.83724316406,7.4695,9.5025,7.964375,3.27362068966,-0.0706858347058
49.484389782,10.0099226227,6.9645,5.83724316406,7.4695,9.543125,7.964375,3.16586206897,-0.0706858347058
49.5420918465,10.0099226227,6.9645,5.84579589844,7.4695,9.624375,7.964375,3.10120689655,-0.0706858347058
49.5956947803,10.0099226227,6.9645,5.84579589844,7.4695,9.74625,7.9978125,3.07965517241,-0.0706858347058
49.6492528915,10.0099226227,6.9645,5.84727050781,7.98458895874,9.8275,7.9978125,2.99344827586,-0.0706858347058
49.7006499767,10.0099226227,6.9645,5.86408105469,8.45295695496,9.868125,7.964375,2.95034482759,-0.0706858347058
49.754709959,10.0099226227,6.9645,5.94488964844,8.96233128357,9.949375,8.03125,2.88568965517,-0.0697040870015
49.8300309181,9.67557522583,6.9645,6.16755566406,9.51155357361,9.99,7.964375,2.86413793103,-0.0510508806208
49.8823559284,9.07976986694,6.49500814819,6.47840332031,9.89705943298,10.1021052632,7.964375,2.82103448276,-0.0265071880147
49.9356927872,8.46787002563,6.44431942749,6.75327050781,10,10.2142105263,7.964375,2.8425862069,0.00589048622548
